city,station,lat,long,datasource,date,pollutant,concentration,unit,station_area,time,date.time,year,min_date,max_date,obs.period
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-02,PM2.5,11.3497212543554,ug/m3,NA,00:00:00,2018-06-02 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-03,PM2.5,17.2234275618375,ug/m3,NA,00:00:00,2018-06-03 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-04,PM2.5,21.6931168831169,ug/m3,NA,00:00:00,2018-06-04 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-05,PM2.5,17.6958940397351,ug/m3,NA,00:00:00,2018-06-05 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-06,PM2.5,20.6046381578947,ug/m3,NA,00:00:00,2018-06-06 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-07,PM2.5,27.4163736263736,ug/m3,NA,00:00:00,2018-06-07 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-08,PM2.5,27.2770793650794,ug/m3,NA,00:00:00,2018-06-08 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-09,PM2.5,12.5191891891892,ug/m3,NA,00:00:00,2018-06-09 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-12,PM2.5,10.377662835249,ug/m3,NA,00:00:00,2018-06-12 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-13,PM2.5,14.725818815331,ug/m3,NA,00:00:00,2018-06-13 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-14,PM2.5,13.7938376383764,ug/m3,NA,00:00:00,2018-06-14 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-15,PM2.5,9.15385185185185,ug/m3,NA,00:00:00,2018-06-15 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-16,PM2.5,7.60240924092409,ug/m3,NA,00:00:00,2018-06-16 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-17,PM2.5,8.3948085106383,ug/m3,NA,00:00:00,2018-06-17 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-18,PM2.5,11.7604566210046,ug/m3,NA,00:00:00,2018-06-18 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-06-19,PM2.5,18.2791891891892,ug/m3,NA,00:00:00,2018-06-19 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-06-22,PM2.5,5.65,ug/m3,NA,00:00:00,2018-06-22 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-06-26,PM2.5,7.49215053763441,ug/m3,NA,00:00:00,2018-06-26 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-06-26,PM2.5,131.023333333333,ug/m3,NA,00:00:00,2018-06-26 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-06-27,PM2.5,8.6717915904936,ug/m3,NA,00:00:00,2018-06-27 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-06-27,PM2.5,63.6365625,ug/m3,NA,00:00:00,2018-06-27 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-06-28,PM2.5,5.49745421245421,ug/m3,NA,00:00:00,2018-06-28 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-06-29,PM2.5,5.91336380255941,ug/m3,NA,00:00:00,2018-06-29 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-06-30,PM2.5,6.01461678832117,ug/m3,NA,00:00:00,2018-06-30 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-06-30,PM2.5,73.5473381294964,ug/m3,NA,00:00:00,2018-06-30 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-07-01,PM2.5,5.43447080291971,ug/m3,NA,00:00:00,2018-07-01 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-07-02,PM2.5,6.69704379562044,ug/m3,NA,00:00:00,2018-07-02 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-07-03,PM2.5,8.44044362292052,ug/m3,NA,00:00:00,2018-07-03 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-07-04,PM2.5,6.08740963855422,ug/m3,NA,00:00:00,2018-07-04 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-07-05,PM2.5,6.16567729083665,ug/m3,NA,00:00:00,2018-07-05 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-07-06,PM2.5,6.6108679245283,ug/m3,NA,00:00:00,2018-07-06 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-07-07,PM2.5,7.69905109489051,ug/m3,NA,00:00:00,2018-07-07 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-07-08,PM2.5,7.89568306010929,ug/m3,NA,00:00:00,2018-07-08 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-07-09,PM2.5,5.19695255474453,ug/m3,NA,00:00:00,2018-07-09 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-07-10,PM2.5,5.93732342007435,ug/m3,NA,00:00:00,2018-07-10 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-07-11,PM2.5,4.07565934065934,ug/m3,NA,00:00:00,2018-07-11 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-07-12,PM2.5,6.02212598425197,ug/m3,NA,00:00:00,2018-07-12 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-07-17,PM2.5,5.23178571428571,ug/m3,NA,00:00:00,2018-07-17 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-07-18,PM2.5,169.342173913043,ug/m3,NA,00:00:00,2018-07-18 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-07-19,PM2.5,142.786237623762,ug/m3,NA,00:00:00,2018-07-19 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-07-20,PM2.5,91.6984659090909,ug/m3,NA,00:00:00,2018-07-20 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_23,-6.818,39.285,sensor.Africa,2018-07-23,PM2.5,89.1604022988506,ug/m3,NA,00:00:00,2018-07-23 00:00:00,2018,2017-10-08,2018-07-23,2017-10-08 ~ 2018-07-23
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-07-24,PM2.5,75.2577073170732,ug/m3,NA,00:00:00,2018-07-24 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-07-25,PM2.5,34.5145980707396,ug/m3,NA,00:00:00,2018-07-25 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-07-28,PM2.5,3.76334630350195,ug/m3,NA,00:00:00,2018-07-28 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-07-28,PM2.5,5.3,ug/m3,NA,00:00:00,2018-07-28 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-07-29,PM2.5,7.38810572687225,ug/m3,NA,00:00:00,2018-07-29 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-07-30,PM2.5,9.20537878787879,ug/m3,NA,00:00:00,2018-07-30 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-07-31,PM2.5,9.52299435028249,ug/m3,NA,00:00:00,2018-07-31 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_29,-6.902,39.267,sensor.Africa,2018-08-01,PM2.5,15.6893506493506,ug/m3,NA,00:00:00,2018-08-01 00:00:00,2018,2017-10-11,2019-04-30,2017-10-11 ~ 2019-04-30
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-03,PM2.5,11.5733333333333,ug/m3,NA,00:00:00,2018-08-03 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-03,PM2.5,7.72897297297297,ug/m3,NA,00:00:00,2018-08-03 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-04,PM2.5,9.31748322147651,ug/m3,NA,00:00:00,2018-08-04 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-04,PM2.5,10.9346631205674,ug/m3,NA,00:00:00,2018-08-04 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-05,PM2.5,20.6325130890052,ug/m3,NA,00:00:00,2018-08-05 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-05,PM2.5,9.23612173913043,ug/m3,NA,00:00:00,2018-08-05 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-06,PM2.5,45.434,ug/m3,NA,00:00:00,2018-08-06 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-06,PM2.5,10.5563176265271,ug/m3,NA,00:00:00,2018-08-06 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-07,PM2.5,14.7418644067797,ug/m3,NA,00:00:00,2018-08-07 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-07,PM2.5,12.5917592592593,ug/m3,NA,00:00:00,2018-08-07 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-08,PM2.5,10.040574912892,ug/m3,NA,00:00:00,2018-08-08 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-09,PM2.5,8.90412337662338,ug/m3,NA,00:00:00,2018-08-09 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-09,PM2.5,10.2731993006993,ug/m3,NA,00:00:00,2018-08-09 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-10,PM2.5,13.0354086956522,ug/m3,NA,00:00:00,2018-08-10 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-10,PM2.5,11.7681707317073,ug/m3,NA,00:00:00,2018-08-10 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-11,PM2.5,6.88566202090592,ug/m3,NA,00:00:00,2018-08-11 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-11,PM2.5,6.20151304347826,ug/m3,NA,00:00:00,2018-08-11 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-12,PM2.5,11.6672347826087,ug/m3,NA,00:00:00,2018-08-12 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-12,PM2.5,10.5623130434783,ug/m3,NA,00:00:00,2018-08-12 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-13,PM2.5,14.2346234676007,ug/m3,NA,00:00:00,2018-08-13 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-13,PM2.5,12.9759440559441,ug/m3,NA,00:00:00,2018-08-13 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-14,PM2.5,13.919058524173,ug/m3,NA,00:00:00,2018-08-14 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-14,PM2.5,12.9596437659033,ug/m3,NA,00:00:00,2018-08-14 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-15,PM2.5,8.01948955916473,ug/m3,NA,00:00:00,2018-08-15 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-15,PM2.5,7.31745920745921,ug/m3,NA,00:00:00,2018-08-15 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-16,PM2.5,7.89056537102473,ug/m3,NA,00:00:00,2018-08-16 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-16,PM2.5,7.37717314487633,ug/m3,NA,00:00:00,2018-08-16 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-17,PM2.5,10.0668,ug/m3,NA,00:00:00,2018-08-17 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-17,PM2.5,9.29029616724739,ug/m3,NA,00:00:00,2018-08-17 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-18,PM2.5,8.99782374100719,ug/m3,NA,00:00:00,2018-08-18 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-18,PM2.5,8.49926258992806,ug/m3,NA,00:00:00,2018-08-18 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-19,PM2.5,10.3187282229965,ug/m3,NA,00:00:00,2018-08-19 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-19,PM2.5,9.9615331010453,ug/m3,NA,00:00:00,2018-08-19 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-20,PM2.5,7.09191150442478,ug/m3,NA,00:00:00,2018-08-20 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-20,PM2.5,6.46501766784452,ug/m3,NA,00:00:00,2018-08-20 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-21,PM2.5,10.2458274647887,ug/m3,NA,00:00:00,2018-08-21 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-21,PM2.5,9.17570175438597,ug/m3,NA,00:00:00,2018-08-21 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-22,PM2.5,10.1867888307155,ug/m3,NA,00:00:00,2018-08-22 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-22,PM2.5,9.60179442508711,ug/m3,NA,00:00:00,2018-08-22 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-23,PM2.5,10.1164084507042,ug/m3,NA,00:00:00,2018-08-23 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-23,PM2.5,9.46735915492958,ug/m3,NA,00:00:00,2018-08-23 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-24,PM2.5,9.73352212389381,ug/m3,NA,00:00:00,2018-08-24 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-24,PM2.5,9.02944937833037,ug/m3,NA,00:00:00,2018-08-24 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-25,PM2.5,5.23811846689896,ug/m3,NA,00:00:00,2018-08-25 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-25,PM2.5,4.70550522648084,ug/m3,NA,00:00:00,2018-08-25 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-26,PM2.5,8.96672549019608,ug/m3,NA,00:00:00,2018-08-26 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-26,PM2.5,8.5607421875,ug/m3,NA,00:00:00,2018-08-26 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-27,PM2.5,8.38900934579439,ug/m3,NA,00:00:00,2018-08-27 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-27,PM2.5,7.8571214953271,ug/m3,NA,00:00:00,2018-08-27 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-28,PM2.5,8.38068093385214,ug/m3,NA,00:00:00,2018-08-28 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-28,PM2.5,7.92293774319066,ug/m3,NA,00:00:00,2018-08-28 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-29,PM2.5,9.42221238938053,ug/m3,NA,00:00:00,2018-08-29 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-29,PM2.5,8.73012389380531,ug/m3,NA,00:00:00,2018-08-29 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-30,PM2.5,12.0426666666667,ug/m3,NA,00:00:00,2018-08-30 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_64,-6.818,39.285,sensor.Africa,2018-08-30,PM2.5,6.99184615384615,ug/m3,NA,00:00:00,2018-08-30 00:00:00,2018,2018-08-30,2019-08-23,2018-08-30 ~ 2019-08-23
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-30,PM2.5,9.722156133829,ug/m3,NA,00:00:00,2018-08-30 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-08-31,PM2.5,11.929109947644,ug/m3,NA,00:00:00,2018-08-31 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_64,-6.818,39.285,sensor.Africa,2018-08-31,PM2.5,8.75797556719023,ug/m3,NA,00:00:00,2018-08-31 00:00:00,2018,2018-08-30,2019-08-23,2018-08-30 ~ 2019-08-23
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-08-31,PM2.5,8.34397905759162,ug/m3,NA,00:00:00,2018-08-31 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-09-01,PM2.5,9.96677137870855,ug/m3,NA,00:00:00,2018-09-01 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_64,-6.818,39.285,sensor.Africa,2018-09-01,PM2.5,7.10574171029668,ug/m3,NA,00:00:00,2018-09-01 00:00:00,2018,2018-08-30,2019-08-23,2018-08-30 ~ 2019-08-23
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-09-01,PM2.5,7.1826352530541,ug/m3,NA,00:00:00,2018-09-01 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-09-02,PM2.5,9.07608013937282,ug/m3,NA,00:00:00,2018-09-02 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_64,-6.818,39.285,sensor.Africa,2018-09-02,PM2.5,7.28329268292683,ug/m3,NA,00:00:00,2018-09-02 00:00:00,2018,2018-08-30,2019-08-23,2018-08-30 ~ 2019-08-23
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-09-02,PM2.5,7.70104529616725,ug/m3,NA,00:00:00,2018-09-02 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-09-03,PM2.5,10.5314081996435,ug/m3,NA,00:00:00,2018-09-03 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_64,-6.818,39.285,sensor.Africa,2018-09-03,PM2.5,6.70173524150268,ug/m3,NA,00:00:00,2018-09-03 00:00:00,2018,2018-08-30,2019-08-23,2018-08-30 ~ 2019-08-23
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-09-03,PM2.5,6.89412078152753,ug/m3,NA,00:00:00,2018-09-03 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
Dar es Salaam,station_31,-6.913,39.29,sensor.Africa,2018-09-04,PM2.5,4.78,ug/m3,NA,00:00:00,2018-09-04 00:00:00,2018,2017-10-08,2019-04-08,2017-10-08 ~ 2019-04-08
Dar es Salaam,station_33,-6.818,39.285,sensor.Africa,2018-09-04,PM2.5,9.21558464223386,ug/m3,NA,00:00:00,2018-09-04 00:00:00,2018,2017-10-08,2018-10-17,2017-10-08 ~ 2018-10-17
Dar es Salaam,station_64,-6.818,39.285,sensor.Africa,2018-09-04,PM2.5,5.04029668411867,ug/m3,NA,00:00:00,2018-09-04 00:00:00,2018,2018-08-30,2019-08-23,2018-08-30 ~ 2019-08-23
Dar es Salaam,station_65,-6.818,39.285,sensor.Africa,2018-09-04,PM2.5,5.28526956521739,ug/m3,NA,00:00:00,2018-09-04 00:00:00,2018,2018-08-03,2018-09-27,2018-08-03 ~ 2018-09-27
