"station","city","datasource","pollutant","unit","concentration","date","station_area","lat","long","obs.period"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",17.10054,"2020-03-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",14.06738,"2020-04-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",52.45121,"2019-05-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",38.23053,"2020-05-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",40.56206,"2019-06-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",36.34331,"2020-06-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",33.75121,"2019-07-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",46.28237,"2020-07-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",31.51617,"2019-08-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",38.7025,"2020-08-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",35.05521,"2019-09-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",23.54321,"2020-09-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",16.08936,"2018-10-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",22.86075,"2019-10-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",25.23483,"2020-10-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",8.245583,"2018-11-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",6.62025,"2019-11-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",10.02221,"2020-11-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",11.99391,"2019-12-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",8.672417,"2020-12-23","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",12.73987,"2020-01-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",6.296792,"2021-01-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",3.944,"2019-02-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",7.719667,"2020-02-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",15.18071,"2021-02-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",1.016375,"2019-03-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",22.14167,"2020-03-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",24.76667,"2021-03-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",10.184,"2020-04-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",50.13582,"2019-05-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",47.55564,"2020-05-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",45.68359,"2019-06-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",50.48075,"2020-06-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",31.10189,"2019-07-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",51.1789,"2020-07-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",38.98113,"2019-08-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",38.64663,"2020-08-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",26.33604,"2019-09-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",35.71508,"2020-09-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",7.9195,"2018-10-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",28.78588,"2019-10-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",28.50662,"2020-10-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",5.999542,"2018-11-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",8.509667,"2019-11-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",10.71108,"2020-11-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",16.46871,"2019-12-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",13.43542,"2020-12-24","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",7.210167,"2020-01-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",5.826708,"2021-01-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",4.843,"2019-02-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",18.90721,"2020-02-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",21.56962,"2021-02-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",3.99325,"2019-03-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",19.23242,"2020-03-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",19.27604,"2021-03-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",17.45554,"2020-04-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",36.2915,"2019-05-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",33.18896,"2020-05-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",45.39673,"2019-06-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",41.66464,"2020-06-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",53.81795,"2019-07-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",41.78132,"2020-07-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",25.045,"2019-08-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",39.12492,"2020-08-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",10.3727,"2019-09-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",27.9325,"2020-09-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",10.25525,"2018-10-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",26.40462,"2019-10-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",22.56275,"2020-10-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",5.372417,"2018-11-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",11.79779,"2019-11-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",12.89042,"2020-11-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",18.08258,"2019-12-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",10.26037,"2020-12-25","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",16.97286,"2020-01-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",6.556455,"2021-01-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",3.641938,"2019-02-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",24.21275,"2020-02-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",21.98118,"2021-02-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",2.036875,"2019-03-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",13.74571,"2020-03-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",13.31519,"2021-03-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",11.66804,"2020-04-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",36.11562,"2019-05-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",16.79554,"2020-05-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",45.567,"2019-06-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",35.7421,"2020-06-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",40.18545,"2019-07-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",43.26618,"2020-07-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",41.60264,"2019-08-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",25.92129,"2020-08-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",7.253083,"2019-09-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",17.32604,"2020-09-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",9.385917,"2018-10-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",29.61463,"2019-10-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",25.13854,"2020-10-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",7.431208,"2018-11-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",25.2895,"2019-11-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",12.22667,"2020-11-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",13.33267,"2019-12-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",16.54583,"2020-12-26","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",9.366208,"2020-01-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",4.355542,"2019-02-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",40.81321,"2020-02-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",15.74017,"2021-02-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",1.773917,"2019-03-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",11.68362,"2020-03-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",11.32021,"2020-04-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",41.886,"2019-05-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",12.84953,"2020-05-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",30.30665,"2019-06-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",41.37704,"2020-06-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",52.60818,"2019-07-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",34.23722,"2020-07-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",47.59533,"2019-08-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",35.35342,"2020-08-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",31.85825,"2019-09-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",11.42621,"2020-09-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",8.374333,"2018-10-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",32.92338,"2019-10-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",21.74012,"2020-10-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",7.401292,"2018-11-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",19.11083,"2019-11-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",14.03121,"2020-11-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",9.368042,"2019-12-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",18.29146,"2020-12-27","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",21.13496,"2020-01-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",5.172708,"2019-02-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",18.43504,"2020-02-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",8.723542,"2021-02-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",2.087458,"2019-03-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",15.47012,"2020-03-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",7.458292,"2020-04-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",51.43794,"2019-05-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",41.49755,"2020-05-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",33.34759,"2019-06-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",24.33475,"2020-06-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",57.91993,"2019-07-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",30.17108,"2020-07-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",39.22874,"2019-08-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",33.75908,"2020-08-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",20.687,"2018-09-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",32.48567,"2019-09-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",11.33346,"2020-09-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",8.06125,"2018-10-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",14.95138,"2019-10-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",19.55112,"2020-10-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",5.219833,"2018-11-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",20.069,"2019-11-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",9.307208,"2019-12-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",28.8,"2020-12-28","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",27.08129,"2020-01-29","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",4.653667,"2020-02-29","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",2.920875,"2019-03-29","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",13.08454,"2020-03-29","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
"Springs","Ekurhuleni","SAAQIS","PM2.5","ug/m3",15.83454,"2020-04-29","Residential - Medium/Upper income",-26.27036,28.416,"2018-09-28 ~ 2021-03-26"
