city,station,lat,long,obs.period,date,pollutant,concentration,unit,datasource,station_area
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-29,PM2.5,41.5,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-30,PM2.5,44.791666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-01-31,PM2.5,36.291666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-01,PM2.5,34.916666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-02,PM2.5,38.083333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-03,PM2.5,37.666666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-04,PM2.5,39.083333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-05,PM2.5,39.125,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-06,PM2.5,37.083333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-07,PM2.5,32.333333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-08,PM2.5,32.75,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-09,PM2.5,29.916666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-10,PM2.5,33.333333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-11,PM2.5,33.666666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-12,PM2.5,34.916666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-13,PM2.5,30.875,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-14,PM2.5,26.166666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-15,PM2.5,25.041666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-16,PM2.5,23.041666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-18,PM2.5,26.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-21,PM2.5,39.416666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-22,PM2.5,41.291666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-23,PM2.5,52.875,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-24,PM2.5,47.583333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-25,PM2.5,47.875,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-26,PM2.5,39.541666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-27,PM2.5,37,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-02-28,PM2.5,26.818181818181817,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-01,PM2.5,36.333333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-02,PM2.5,40.5,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-03,PM2.5,33.416666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-04,PM2.5,34.708333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-05,PM2.5,38.708333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-06,PM2.5,34.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-07,PM2.5,32,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-08,PM2.5,26.526315789473685,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-09,PM2.5,26.2,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-10,PM2.5,27.583333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-11,PM2.5,28.75,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-12,PM2.5,23.666666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-13,PM2.5,25.958333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-14,PM2.5,32.083333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-15,PM2.5,34.75,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-16,PM2.5,17.166666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-17,PM2.5,23.333333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-19,PM2.5,37.083333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-20,PM2.5,31.708333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-21,PM2.5,21.708333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-22,PM2.5,23.958333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-23,PM2.5,19.333333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-24,PM2.5,18.625,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-25,PM2.5,20.375,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-26,PM2.5,25.833333333333332,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-27,PM2.5,16.875,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-28,PM2.5,23.916666666666668,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-29,PM2.5,42.666666666666664,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-30,PM2.5,39.708333333333336,ug/m3,OpenAQ,NA
Accra,US Diplomatic Post: Accra,5.579447,-0.170699,2020-05-01 ~ 2021-03-31,2021-03-31,PM2.5,40.4,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-01-20,PM10,46.0781181619256,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-01-21,PM10,46.043612334801765,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-01-22,PM10,56.30969696969697,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-01-23,PM10,65.65352760736197,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-01-24,PM10,71.50755555555556,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-01-25,PM10,79.35615050651231,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-01-26,PM10,70.58642611683848,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-01-27,PM10,58.2150826446281,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-01-28,PM10,56.96654275092937,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-01-29,PM10,59.33477011494253,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-01-30,PM10,47.647,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-01-31,PM10,53.41357850070721,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-01,PM10,50.432535211267606,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-02,PM10,60.194342291371996,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-03,PM10,49.54781382228491,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-04,PM10,48.02063037249284,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-05,PM10,52.88974358974359,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-06,PM10,49.167185289957565,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-07,PM10,47.27799717912553,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-08,PM10,50.42375776397515,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-09,PM10,43.13197674418605,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-10,PM10,45.827734375,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-11,PM10,41.892733017377566,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-12,PM10,38.156739811912225,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-13,PM10,40.95910404624277,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-14,PM10,36.22863372093023,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-15,PM10,38.99264705882353,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-16,PM10,37.01874084919473,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-17,PM10,45.05763688760807,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-18,PM10,39.67949080622348,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-19,PM10,39.77588996763754,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-20,PM10,52.98258164852255,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-21,PM10,44.28,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-22,PM10,42.709569377990434,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-23,PM10,44.506047197640115,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-24,PM10,41.20591549295774,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-25,PM10,46.36930983847284,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-26,PM10,41.03869132290185,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-27,PM10,38.608333333333334,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-02-28,PM10,33.82188498402556,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-01,PM10,45.25521739130435,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-02,PM10,40.70408496732026,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-03,PM10,44.41430793157076,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-04,PM10,43.47,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-05,PM10,45.49566724436742,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-06,PM10,43.70552845528455,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-07,PM10,42.73136690647482,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-08,PM10,43.936968838526916,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-09,PM10,35.76359223300971,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-10,PM10,33.606611570247935,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-11,PM10,41.967238912732476,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-12,PM10,33.004705882352944,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-13,PM10,36.77351274787535,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-14,PM10,48.32772435897436,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-15,PM10,45.82772435897436,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-16,PM10,22.922337278106507,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-17,PM10,26.306830122591943,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-18,PM10,24.55933908045977,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-19,PM10,41.817525773195875,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-20,PM10,41.266239316239314,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-21,PM10,25.90472027972028,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-22,PM10,24.283971631205674,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-23,PM10,18.542050520059437,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-24,PM10,20.89426111908178,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-25,PM10,31.746039603960398,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-26,PM10,59.46161473087819,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-27,PM10,38.87991202346041,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-28,PM10,34.546262341325814,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-29,PM10,36.97581227436823,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-30,PM10,34.33493635077794,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-20 ~ 2021-03-31,2021-03-31,PM10,29.73949579831933,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-01-19,PM2.5,40.5,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-01-20,PM2.5,38.47267175572519,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-01-21,PM2.5,39.05080763582966,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-01-22,PM2.5,46.553030303030305,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-01-23,PM2.5,54.90030674846626,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-01-24,PM2.5,60.391851851851854,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-01-25,PM2.5,65.9684515195369,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-01-26,PM2.5,56.7807560137457,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-01-27,PM2.5,46.04028925619835,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-01-28,PM2.5,46.97583643122677,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-01-29,PM2.5,49.60632183908046,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-01-30,PM2.5,39.995,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-01-31,PM2.5,44.92446958981613,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-01,PM2.5,41.63197183098592,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-02,PM2.5,51.50636492220651,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-03,PM2.5,41.080677009873064,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-04,PM2.5,39.81074498567335,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-05,PM2.5,43.89245852187029,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-06,PM2.5,41.21966053748232,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-07,PM2.5,40.02115655853314,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-08,PM2.5,42.64083850931677,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-09,PM2.5,36.86264534883721,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-10,PM2.5,38.6701171875,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-11,PM2.5,36.17472353870458,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-12,PM2.5,33.05250783699059,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-13,PM2.5,35.6856936416185,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-14,PM2.5,32.02601744186047,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-15,PM2.5,33.82897058823529,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-16,PM2.5,32.768081991215226,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-17,PM2.5,38.84769452449568,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-18,PM2.5,34.74299858557284,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-19,PM2.5,35.18220064724919,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-20,PM2.5,44.36174183514775,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-21,PM2.5,37.12921875,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-22,PM2.5,35.6267942583732,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-23,PM2.5,36.33613569321534,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-24,PM2.5,34.2156338028169,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-25,PM2.5,38.20602055800294,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-26,PM2.5,35.11507823613087,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-27,PM2.5,33.208,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-02-28,PM2.5,29.81070287539936,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-01,PM2.5,38.13057971014493,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-02,PM2.5,34.66274509803922,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-03,PM2.5,37.423328149300154,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-04,PM2.5,36.722923076923074,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-05,PM2.5,38.35043327556326,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-06,PM2.5,36.70991869918699,ug/m3,OpenAQ,NA
Accra,WHO Country Office,5.6057,-0.2024,2021-01-19 ~ 2021-03-31,2021-03-07,PM2.5,36.95654676258993,ug/m3,OpenAQ,NA
