city,station,lat,long,datasource,date,pollutant,concentration,unit,station_area,time,date.time,year,min_date,max_date,obs.period
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-21,PM2.5,18.2864166666667,ug/m3,NA,00:00:00,2017-10-21 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-22,PM2.5,5.26702554744526,ug/m3,NA,00:00:00,2017-10-22 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-22,PM2.5,8.76809523809524,ug/m3,NA,00:00:00,2017-10-22 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-23,PM2.5,2.86590405904059,ug/m3,NA,00:00:00,2017-10-23 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_3,-1.311,36.767,sensor.Africa,2017-10-24,PM2.5,3.01222222222222,ug/m3,NA,00:00:00,2017-10-24 00:00:00,NA,2017-08-02,2020-01-10,2017-08-02 ~ 2020-01-10
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-24,PM2.5,3.81881386861314,ug/m3,NA,00:00:00,2017-10-24 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-25,PM2.5,4.2971766848816,ug/m3,NA,00:00:00,2017-10-25 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-26,PM2.5,4.94031971580817,ug/m3,NA,00:00:00,2017-10-26 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-26,PM2.5,14.152125984252,ug/m3,NA,00:00:00,2017-10-26 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-27,PM2.5,7.18476894639556,ug/m3,NA,00:00:00,2017-10-27 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-27,PM2.5,11.155559566787,ug/m3,NA,00:00:00,2017-10-27 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-28,PM2.5,6.71495462794918,ug/m3,NA,00:00:00,2017-10-28 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-28,PM2.5,9.86146341463415,ug/m3,NA,00:00:00,2017-10-28 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-29,PM2.5,5.08647377938517,ug/m3,NA,00:00:00,2017-10-29 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-29,PM2.5,15.6130172413793,ug/m3,NA,00:00:00,2017-10-29 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-30,PM2.5,5.50248015873016,ug/m3,NA,00:00:00,2017-10-30 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-30,PM2.5,13.2368421052632,ug/m3,NA,00:00:00,2017-10-30 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-10-31,PM2.5,5.22214920071048,ug/m3,NA,00:00:00,2017-10-31 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_27,-1.306,36.733,sensor.Africa,2017-10-31,PM2.5,13.283125,ug/m3,NA,00:00:00,2017-10-31 00:00:00,NA,2017-09-25,2018-12-16,2017-09-25 ~ 2018-12-16
Nairobi,station_35,-1.259,36.799,sensor.Africa,2017-10-31,PM2.5,4.828125,ug/m3,NA,00:00:00,2017-10-31 00:00:00,NA,2017-10-31,2017-11-07,2017-10-31 ~ 2017-11-07
Nairobi,station_3,-1.311,36.767,sensor.Africa,2017-11-01,PM2.5,5.14422459893048,ug/m3,NA,00:00:00,2017-11-01 00:00:00,NA,2017-08-02,2020-01-10,2017-08-02 ~ 2020-01-10
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-11-01,PM2.5,5.19290806754221,ug/m3,NA,00:00:00,2017-11-01 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_3,-1.311,36.767,sensor.Africa,2017-11-02,PM2.5,3.83393518518519,ug/m3,NA,00:00:00,2017-11-02 00:00:00,NA,2017-08-02,2020-01-10,2017-08-02 ~ 2020-01-10
Nairobi,station_25,-1.298,36.791,sensor.Africa,2017-11-02,PM2.5,3.84026923076923,ug/m3,NA,00:00:00,2017-11-02 00:00:00,NA,2017-09-07,2018-03-23,2017-09-07 ~ 2018-03-23
Nairobi,station_35,-1.259,36.799,sensor.Africa,2017-11-02,PM2.5,3.673,ug/m3,NA,00:00:00,2017-11-02 00:00:00,NA,2017-10-31,2017-11-07,2017-10-31 ~ 2017-11-07
