"station","city","datasource","pollutant","unit","date","lat","long","station_area","concentration","obs.period"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-07",-34.038139,18.66965,"Residential, Middle/High Income",12.7619047619048,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-08",-34.038139,18.66965,"Residential, Middle/High Income",9.66666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-09",-34.038139,18.66965,"Residential, Middle/High Income",7.26666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-10",-34.038139,18.66965,"Residential, Middle/High Income",7.75,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-11",-34.038139,18.66965,"Residential, Middle/High Income",8.66666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-12",-34.038139,18.66965,"Residential, Middle/High Income",9.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-13",-34.038139,18.66965,"Residential, Middle/High Income",9.125,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-14",-34.038139,18.66965,"Residential, Middle/High Income",12.7083333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-15",-34.038139,18.66965,"Residential, Middle/High Income",6.875,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-16",-34.038139,18.66965,"Residential, Middle/High Income",5.95833333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-17",-34.038139,18.66965,"Residential, Middle/High Income",4.45833333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-18",-34.038139,18.66965,"Residential, Middle/High Income",7.08333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-19",-34.038139,18.66965,"Residential, Middle/High Income",7.5,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-20",-34.038139,18.66965,"Residential, Middle/High Income",5.75,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-21",-34.038139,18.66965,"Residential, Middle/High Income",4.875,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-22",-34.038139,18.66965,"Residential, Middle/High Income",3.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-23",-34.038139,18.66965,"Residential, Middle/High Income",3.13333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-24",-34.038139,18.66965,"Residential, Middle/High Income",4.16666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-25",-34.038139,18.66965,"Residential, Middle/High Income",5.70833333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-26",-34.038139,18.66965,"Residential, Middle/High Income",5.95833333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-27",-34.038139,18.66965,"Residential, Middle/High Income",5.4,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-28",-34.038139,18.66965,"Residential, Middle/High Income",3.53333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-29",-34.038139,18.66965,"Residential, Middle/High Income",3.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-09-30",-34.038139,18.66965,"Residential, Middle/High Income",2.66666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-01",-34.038139,18.66965,"Residential, Middle/High Income",3,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-02",-34.038139,18.66965,"Residential, Middle/High Income",3.83333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-03",-34.038139,18.66965,"Residential, Middle/High Income",6.5,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-04",-34.038139,18.66965,"Residential, Middle/High Income",8.875,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-05",-34.038139,18.66965,"Residential, Middle/High Income",8.41666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-06",-34.038139,18.66965,"Residential, Middle/High Income",7.125,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-07",-34.038139,18.66965,"Residential, Middle/High Income",8.58333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-08",-34.038139,18.66965,"Residential, Middle/High Income",5.58333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-09",-34.038139,18.66965,"Residential, Middle/High Income",4.04166666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-10",-34.038139,18.66965,"Residential, Middle/High Income",3.5,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-11",-34.038139,18.66965,"Residential, Middle/High Income",6.125,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-12",-34.038139,18.66965,"Residential, Middle/High Income",7.66666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-13",-34.038139,18.66965,"Residential, Middle/High Income",6.5,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-14",-34.038139,18.66965,"Residential, Middle/High Income",8.45833333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-15",-34.038139,18.66965,"Residential, Middle/High Income",5.75,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-16",-34.038139,18.66965,"Residential, Middle/High Income",4.39130434782609,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-17",-34.038139,18.66965,"Residential, Middle/High Income",4.2,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-18",-34.038139,18.66965,"Residential, Middle/High Income",6.26666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-19",-34.038139,18.66965,"Residential, Middle/High Income",6.93333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-20",-34.038139,18.66965,"Residential, Middle/High Income",5.73333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-21",-34.038139,18.66965,"Residential, Middle/High Income",5.2,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-22",-34.038139,18.66965,"Residential, Middle/High Income",5.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-23",-34.038139,18.66965,"Residential, Middle/High Income",8.5,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-10-24",-34.038139,18.66965,"Residential, Middle/High Income",8.38461538461539,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-01",-34.038139,18.66965,"Residential, Middle/High Income",16.6666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-02",-34.038139,18.66965,"Residential, Middle/High Income",4.91666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-03",-34.038139,18.66965,"Residential, Middle/High Income",4.13333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-04",-34.038139,18.66965,"Residential, Middle/High Income",6.58333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-05",-34.038139,18.66965,"Residential, Middle/High Income",8.95833333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-06",-34.038139,18.66965,"Residential, Middle/High Income",4.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-07",-34.038139,18.66965,"Residential, Middle/High Income",3.95833333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-08",-34.038139,18.66965,"Residential, Middle/High Income",2.8,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-09",-34.038139,18.66965,"Residential, Middle/High Income",3.06666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-10",-34.038139,18.66965,"Residential, Middle/High Income",5.66666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-11",-34.038139,18.66965,"Residential, Middle/High Income",7.125,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-12",-34.038139,18.66965,"Residential, Middle/High Income",3.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-13",-34.038139,18.66965,"Residential, Middle/High Income",2.4,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-14",-34.038139,18.66965,"Residential, Middle/High Income",1.66666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-15",-34.038139,18.66965,"Residential, Middle/High Income",2.53333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-16",-34.038139,18.66965,"Residential, Middle/High Income",2,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-17",-34.038139,18.66965,"Residential, Middle/High Income",1.86666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-18",-34.038139,18.66965,"Residential, Middle/High Income",2.2,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-19",-34.038139,18.66965,"Residential, Middle/High Income",1.86666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-20",-34.038139,18.66965,"Residential, Middle/High Income",1.66666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-21",-34.038139,18.66965,"Residential, Middle/High Income",1.86666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-22",-34.038139,18.66965,"Residential, Middle/High Income",6.4,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-23",-34.038139,18.66965,"Residential, Middle/High Income",6.08333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-24",-34.038139,18.66965,"Residential, Middle/High Income",5.79166666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-25",-34.038139,18.66965,"Residential, Middle/High Income",5.20833333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-11-26",-34.038139,18.66965,"Residential, Middle/High Income",3.36363636363636,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-01",-34.038139,18.66965,"Residential, Middle/High Income",2.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-02",-34.038139,18.66965,"Residential, Middle/High Income",6.08333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-03",-34.038139,18.66965,"Residential, Middle/High Income",1.73333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-04",-34.038139,18.66965,"Residential, Middle/High Income",1.82608695652174,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-05",-34.038139,18.66965,"Residential, Middle/High Income",5.25,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-06",-34.038139,18.66965,"Residential, Middle/High Income",6.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-07",-34.038139,18.66965,"Residential, Middle/High Income",2.83333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-08",-34.038139,18.66965,"Residential, Middle/High Income",2,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-09",-34.038139,18.66965,"Residential, Middle/High Income",2.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-10",-34.038139,18.66965,"Residential, Middle/High Income",3.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-11",-34.038139,18.66965,"Residential, Middle/High Income",4.58333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-12",-34.038139,18.66965,"Residential, Middle/High Income",5.58333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-13",-34.038139,18.66965,"Residential, Middle/High Income",5.20833333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-14",-34.038139,18.66965,"Residential, Middle/High Income",3.58333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-15",-34.038139,18.66965,"Residential, Middle/High Income",3.53333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-16",-34.038139,18.66965,"Residential, Middle/High Income",4.6,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-17",-34.038139,18.66965,"Residential, Middle/High Income",6.125,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-18",-34.038139,18.66965,"Residential, Middle/High Income",4.16666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-19",-34.038139,18.66965,"Residential, Middle/High Income",3.58333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-20",-34.038139,18.66965,"Residential, Middle/High Income",3.20833333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-21",-34.038139,18.66965,"Residential, Middle/High Income",3.26666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-22",-34.038139,18.66965,"Residential, Middle/High Income",2.46666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-23",-34.038139,18.66965,"Residential, Middle/High Income",4.93333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-24",-34.038139,18.66965,"Residential, Middle/High Income",6.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-25",-34.038139,18.66965,"Residential, Middle/High Income",5.25,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-26",-34.038139,18.66965,"Residential, Middle/High Income",3.625,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-27",-34.038139,18.66965,"Residential, Middle/High Income",4.6,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-28",-34.038139,18.66965,"Residential, Middle/High Income",3.66666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-29",-34.038139,18.66965,"Residential, Middle/High Income",2.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-30",-34.038139,18.66965,"Residential, Middle/High Income",2,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2019-12-31",-34.038139,18.66965,"Residential, Middle/High Income",1.66666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-01",-34.038139,18.66965,"Residential, Middle/High Income",1,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-02",-34.038139,18.66965,"Residential, Middle/High Income",0.8,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-03",-34.038139,18.66965,"Residential, Middle/High Income",0.625,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-04",-34.038139,18.66965,"Residential, Middle/High Income",2.54166666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-05",-34.038139,18.66965,"Residential, Middle/High Income",3.8,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-06",-34.038139,18.66965,"Residential, Middle/High Income",1.66666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-07",-34.038139,18.66965,"Residential, Middle/High Income",3.875,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-08",-34.038139,18.66965,"Residential, Middle/High Income",3.4,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-09",-34.038139,18.66965,"Residential, Middle/High Income",2.5,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-10",-34.038139,18.66965,"Residential, Middle/High Income",4.06666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-11",-34.038139,18.66965,"Residential, Middle/High Income",4.83333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-12",-34.038139,18.66965,"Residential, Middle/High Income",1,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-13",-34.038139,18.66965,"Residential, Middle/High Income",3,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-14",-34.038139,18.66965,"Residential, Middle/High Income",2.46666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-15",-34.038139,18.66965,"Residential, Middle/High Income",1.66666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-16",-34.038139,18.66965,"Residential, Middle/High Income",2.2,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-17",-34.038139,18.66965,"Residential, Middle/High Income",1,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-18",-34.038139,18.66965,"Residential, Middle/High Income",0.833333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-19",-34.038139,18.66965,"Residential, Middle/High Income",0.666666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-20",-34.038139,18.66965,"Residential, Middle/High Income",2.2,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-21",-34.038139,18.66965,"Residential, Middle/High Income",3.73333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-22",-34.038139,18.66965,"Residential, Middle/High Income",6.6,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-23",-34.038139,18.66965,"Residential, Middle/High Income",3,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-24",-34.038139,18.66965,"Residential, Middle/High Income",5.06666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-25",-34.038139,18.66965,"Residential, Middle/High Income",7.58333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-26",-34.038139,18.66965,"Residential, Middle/High Income",4.86666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-27",-34.038139,18.66965,"Residential, Middle/High Income",4,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-28",-34.038139,18.66965,"Residential, Middle/High Income",3.8,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-29",-34.038139,18.66965,"Residential, Middle/High Income",3,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-30",-34.038139,18.66965,"Residential, Middle/High Income",5.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-01-31",-34.038139,18.66965,"Residential, Middle/High Income",4.2,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-02",-34.038139,18.66965,"Residential, Middle/High Income",3.16666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-03",-34.038139,18.66965,"Residential, Middle/High Income",2.83333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-04",-34.038139,18.66965,"Residential, Middle/High Income",4.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-05",-34.038139,18.66965,"Residential, Middle/High Income",3.54166666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-06",-34.038139,18.66965,"Residential, Middle/High Income",1,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-07",-34.038139,18.66965,"Residential, Middle/High Income",1.36363636363636,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-08",-34.038139,18.66965,"Residential, Middle/High Income",3.95454545454545,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-09",-34.038139,18.66965,"Residential, Middle/High Income",1,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-10",-34.038139,18.66965,"Residential, Middle/High Income",2.33333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-11",-34.038139,18.66965,"Residential, Middle/High Income",5.125,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-12",-34.038139,18.66965,"Residential, Middle/High Income",3.54166666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-13",-34.038139,18.66965,"Residential, Middle/High Income",3.41666666666667,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-14",-34.038139,18.66965,"Residential, Middle/High Income",1.13333333333333,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-15",-34.038139,18.66965,"Residential, Middle/High Income",3.875,"2019-05-01 ~ 2021-01-27"
"Khayelitsha   WC Province","Cape Town","SAAQIS","NO2","ppb","2020-02-16",-34.038139,18.66965,"Residential, Middle/High Income",4.91666666666667,"2019-05-01 ~ 2021-01-27"
